sha,message,author,date,url,code_size
725ccd59ad5dc5c39448d44c2fd85a07d8e956da,Tweek tol for test_hist_steplog to fix tests on appveyor,jenshnielsen,09/08/2016 09:05:11 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/725ccd59ad5dc5c39448d44c2fd85a07d8e956da,84025430
2a5017ac6351139913ce2e76008c6d218b8fe2ee,Remove reference to the finance demo,rougier,09/08/2016 08:15:44 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/2a5017ac6351139913ce2e76008c6d218b8fe2ee,84013036
835fec6360e31e627e2d6bcfd758778bc4c5988a,[WIP] DOC: Trying to fix intendation problems,N/A,09/08/2016 07:32:56 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/835fec6360e31e627e2d6bcfd758778bc4c5988a,84030075
6ab965eb315d0c73089a71d606acc3cc5324ff31,Removed whitespace,N/A,09/08/2016 06:59:40 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/6ab965eb315d0c73089a71d606acc3cc5324ff31,84030098
5a9ee002d35b01451be3fc013c3df5dd06070fc2,[WIP] DOC: Shortened line which was too long,N/A,09/08/2016 06:49:20 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/5a9ee002d35b01451be3fc013c3df5dd06070fc2,84030099
9192204154e5abbfb34468d1654550a74b3b1cfb,Removed financial screenshosts,rougier,09/07/2016 11:29:27 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9192204154e5abbfb34468d1654550a74b3b1cfb,84013074
6962dee27c38c2ced79a2305edacf198894ee8b2,"BUG: Fix error in ArtistAnimation docstring (Fixes #6964)

The parameter is artists, not frame_info.",dopplershift,09/07/2016 07:06:39 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6962dee27c38c2ced79a2305edacf198894ee8b2,84025432
51f09dd7895e7b37b2661c7e04bb7892203be527,"BUG: Use get_figure() rather than attribute. (Fixes #6965)

This allows artists without a .axes attribute to work in animations.",dopplershift,09/07/2016 07:06:39 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/51f09dd7895e7b37b2661c7e04bb7892203be527,84025433
4cb15ef284ae955e2e5e7c3a5dd68864a3ff7265,"MNT: Update comments.

They now reflect that the figures are being redrawn, not axes.",dopplershift,09/07/2016 06:46:39 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4cb15ef284ae955e2e5e7c3a5dd68864a3ff7265,84025431
89c858634c47ba9c8a948eb5c1ebcf438d44a8cb,[WIP] DOC: Shortened a too long line,N/A,09/07/2016 05:34:56 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/89c858634c47ba9c8a948eb5c1ebcf438d44a8cb,84030095
c5cdc1ae06531bf40bfb680d09db8dcd63ecd488,"Merge pull request #7052 from anntzer/catch-exceptions-in-qt5-draw-prevents-abort

FIX: Uncaught exns are fatal for PyQt5, so catch them.",tacaswell,09/07/2016 05:18:28 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c5cdc1ae06531bf40bfb680d09db8dcd63ecd488,83676594
42b40b861ef8530961f490fbab469b3ad568b3e2,"Merge pull request #7052 from anntzer/catch-exceptions-in-qt5-draw-prevents-abort

FIX: Uncaught exns are fatal for PyQt5, so catch them.",tacaswell,09/07/2016 05:17:57 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/42b40b861ef8530961f490fbab469b3ad568b3e2,84025425
633a2e4e2cc09d17bf721d85fcc173204c3d4e7b,FIX no need to build mpl before building the doc,NelleV,09/07/2016 04:17:01 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/633a2e4e2cc09d17bf721d85fcc173204c3d4e7b,84028279
272e15b56ced3e706c5ba5de746d7af9dadbdcdc,FIX: Removed financial demos that stalled because of yahoo requests that never end (timeout way too long),rougier,09/07/2016 03:51:55 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/272e15b56ced3e706c5ba5de746d7af9dadbdcdc,84013552
2af24121b764c2af9c79c345cb968fffb74e6ae0,"FIX update setupext.py with testing.nose

Note: the tests cannot run on most platforms",NelleV,09/07/2016 01:46:50 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/2af24121b764c2af9c79c345cb968fffb74e6ae0,84030342
d3d5ad0b631c299a57e8e4ffe037b7c2cded7642,[WIP] DOC: Removed whitespace,N/A,09/07/2016 12:43:36 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d3d5ad0b631c299a57e8e4ffe037b7c2cded7642,84030098
5ecdb2efce65d83fb1e7cbe3eb963af6b05f73ef,[WIP] DOC: Fixed issues with whitespaces,Seraf69,09/07/2016 12:43:36 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/5ecdb2efce65d83fb1e7cbe3eb963af6b05f73ef,84030106
4d2c994a5c62214b6728447dc137534410d00f53,[WIP] DOC: Updating docstring to numpy doc format for errorbar,N/A,09/07/2016 12:43:11 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4d2c994a5c62214b6728447dc137534410d00f53,84030119
f16a2c9c3b22371ceb2a542e8496c68b83fdb4fd,"Merge pull request #7048 from keszybz/remove-variable

FIX: remove unused variable",QuLogic,09/07/2016 08:35:42 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/f16a2c9c3b22371ceb2a542e8496c68b83fdb4fd,84025270
faec918cf8de1445c7364b0ea637ec7b7662f705,"DOC documents the requirements.txt & updates travis

- This PR documents the doc-requirements file and updates travis to use this
  file during the installation process.
- Added pillow requirements.
- Cleaned up conf.py a bit.",NelleV,09/07/2016 08:26:01 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/faec918cf8de1445c7364b0ea637ec7b7662f705,84028653
363ce544f9d44b577b5dba0eda7bb095ffa0a6a7,"MAINT: add doc-requirements file

Add pip requirements file for documentation dependencies.

[skip ci]",matthew-brett,09/07/2016 08:26:01 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/363ce544f9d44b577b5dba0eda7bb095ffa0a6a7,84028942
ede19596ede452c90f1a9b24512c8e2931bc6d63,"DOC: documentated and simplified doc build

- Removed basemap example, as it contains a basemap dependency. Basemap being
  currently quite hard to install, it adds unecessary burden for contributors
  to the documentation.
- Documented the documentation build dependencies.
- Checks that dependencies are installed *before* running the build.
- Documented build options.

fix #7040",NelleV,09/07/2016 08:23:51 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/ede19596ede452c90f1a9b24512c8e2931bc6d63,84028649
5994ef27ccbba5d37ea30e2ad2c93a28b4c61e76,"Uncaught exns are fatal for PyQt5, so catch them.",anntzer,09/07/2016 04:49:50 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/5994ef27ccbba5d37ea30e2ad2c93a28b4c61e76,84025449
97a0e65f5ddef622a277fdb4a6943dbf7809bf83,DOC Add a Polygon reference under other parameters which was lost during conversion to numpy doc.,maluethi,09/07/2016 04:49:43 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/97a0e65f5ddef622a277fdb4a6943dbf7809bf83,84030563
357509aa69629e61c6ea9564b27246a72e523787,Merge remote-tracking branch 'matplotlib/v2.x',jenshnielsen,09/06/2016 02:11:10 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/357509aa69629e61c6ea9564b27246a72e523787,84025294
99384ce0312463eace1313cc4cd4062cb23cc6c7,"FIX: remove unused variable

For the record, the code that used this variable was removed in
f60aa88.",keszybz,09/06/2016 01:02:12 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/99384ce0312463eace1313cc4cd4062cb23cc6c7,84030279
73a23f7b483e13b19e1495461042ccef96ec885c,"Merge pull request #7046 from efiring/user_color_doc_tweak

DOC: edits to users/colors.rst",tacaswell,09/06/2016 03:33:55 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/73a23f7b483e13b19e1495461042ccef96ec885c,83676439
3297e377c41392a7f64202f3a9190d6b981853b0,"Merge pull request #6887 from tacaswell/api_stacked_hist_width

API: only shrink hist bars if not stacked",efiring,09/06/2016 12:38:25 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/3297e377c41392a7f64202f3a9190d6b981853b0,83676317
9bc745cab12cfe86c5e43e3e18b28b6a82f8f7bf,"Merge pull request #7042 from tacaswell/assume-ticker-respects-viewlims

FIX: ticks filtered by Axis, not in Tick.draw",efiring,09/06/2016 12:32:20 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/9bc745cab12cfe86c5e43e3e18b28b6a82f8f7bf,83691557
acdf412f054953452e1566221e397c8c6745b30a,"Merge pull request #7042 from tacaswell/assume-ticker-respects-viewlims

FIX: ticks filtered by Axis, not in Tick.draw",efiring,09/06/2016 12:29:08 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/acdf412f054953452e1566221e397c8c6745b30a,84038789
b9495ad46c2be34f9aea65794d8bb6ea7f633166,DOC: minor edits to users/colors.rst,efiring,09/05/2016 10:55:00 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b9495ad46c2be34f9aea65794d8bb6ea7f633166,83695772
b0a45c4e84b26b88f062a41953dc6d905f14277d,"Merge pull request #7022 from jenshnielsen/improvecondaenvdocs

DOC: Improve virtualenv and framework builds",tacaswell,09/05/2016 08:16:08 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b0a45c4e84b26b88f062a41953dc6d905f14277d,83695650
e3d0d76c7ce07fdec00aae4fbc7d302e86492a90,"TST: update the baseline images

In all cases new versions look more correct",tacaswell,09/05/2016 08:08:16 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/e3d0d76c7ce07fdec00aae4fbc7d302e86492a90,83594442
0f3dbc4012ee09f6938aac12e68d524d59dea628,"Merge pull request #6767 from tacaswell/tst_win_reg_fix

TST: reset rcparams in animation smoke test",efiring,09/05/2016 07:56:59 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/0f3dbc4012ee09f6938aac12e68d524d59dea628,83694265
1c2281b571d6e7786616e2132692a8f0cf8321aa,TST: update tests to account for additional ticks,tacaswell,09/05/2016 07:37:38 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1c2281b571d6e7786616e2132692a8f0cf8321aa,83929914
bd051364d208d4aadac87e85a65b20e485d0d028,"Assume that tickers respect view limits.

Tickers may return positions epsilon-outside of the view limits and we
don't want to drop them.

The filtering of the ticks is done in the `_update_ticks` method of
`mpl.axis.Axis` which adds a 0.5 px or pt extension onto the view limit
to ensure that ticks on the edge are drawn.",anntzer,09/05/2016 07:36:31 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/bd051364d208d4aadac87e85a65b20e485d0d028,83933797
00f7ab545231e86f5f651e97df09139b167c8136,Add ref in long version to short version,jenshnielsen,09/05/2016 07:04:16 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/00f7ab545231e86f5f651e97df09139b167c8136,83682300
081b46d1fb94d68c9f41bf18030a7dd39d6426f4,"DOC: fix doc references

Account for changes in 535eb24877e2bab11189a41b7d2067e091d277f7",tacaswell,09/05/2016 06:12:35 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/081b46d1fb94d68c9f41bf18030a7dd39d6426f4,84042882
63f46e9779222d0918ae92f400dc6be44c61790c,DOC change axhspan to numpydoc format,maluethi,09/05/2016 03:25:24 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/63f46e9779222d0918ae92f400dc6be44c61790c,84030542
fc4744d1fc3914d86c78285765a45d3e1c026da4,Remove mention of wx phoenix. We will readd it when there is an official release,jenshnielsen,09/05/2016 08:05:05 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/fc4744d1fc3914d86c78285765a45d3e1c026da4,83682232
cc07e88201a3c7f92ee46b24d9829d5994496443,"Remove style_sheets.rst, erroneously resurrected in the merge.",efiring,09/05/2016 04:14:40 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/cc07e88201a3c7f92ee46b24d9829d5994496443,84042809
55e90bd285b25676d5290861194c8bddfd67899a,Merge branch 'v2.x' into master_merge,efiring,09/05/2016 03:06:02 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/55e90bd285b25676d5290861194c8bddfd67899a,84045801
a569f113fc604b3c5839289355c3b8144b4852a5,"Merge pull request #6994 from tacaswell/doc_v2_release_notes

Doc v2 release notes",efiring,09/05/2016 02:10:20 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/a569f113fc604b3c5839289355c3b8144b4852a5,83694027
6d97f09cd95ebb90d1aadb67238ca7eb121fa7c7,DOC: cleanups in api_changes for v1.5 and later,efiring,09/05/2016 01:38:33 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/6d97f09cd95ebb90d1aadb67238ca7eb121fa7c7,83694027
89add4c0a82865d6c4fd680de55c6e5aa14c90c3,DOC: yet more doc changes,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/89add4c0a82865d6c4fd680de55c6e5aa14c90c3,83694226
d925fff86ba22066c03f5af1c35c7d939a19c12f,DOC: add section on dpi / figure size / font size,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d925fff86ba22066c03f5af1c35c7d939a19c12f,83694180
1aaa2c035439103a764a4359de16fcfb1413ce55,DOC: add patch section,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1aaa2c035439103a764a4359de16fcfb1413ce55,83693113
f81a08d4144a9cf114a2c080c1cafee9eae7e2b1,DOC: Fix small issues in new release notes.,QuLogic,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f81a08d4144a9cf114a2c080c1cafee9eae7e2b1,83691248
ce9243e191e90b36cabd802a3b90f2222a8d61a7,DOC: minor wording / punctuation changes,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/ce9243e191e90b36cabd802a3b90f2222a8d61a7,83691228
dbab14782644c25b384d2098365f274276a29362,"DOC: edits colors.rst

 - use https
 - improve language
 - correct stale text

@efiring and @qulogic",tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/dbab14782644c25b384d2098365f274276a29362,83691239
b6e9648a64f78026963f1875eea285e9855c798d,DOC: add section on `plot`,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b6e9648a64f78026963f1875eea285e9855c798d,83691028
6f434491488a92a9b10b9649757ae17d5de8a861,"FIX: matplotlibrc.template to match rcsetup

Both set to {'lines.dotted_pattern': [1.1, 1.1]}",tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6f434491488a92a9b10b9649757ae17d5de8a861,83689472
b11d170d816f1b28f7d0f5f271e513c6fb206e93,"API: add `lines.scale_dashes` rcParam

This is something that we probably want to expose as a knob without
forcing full classic mode.

Closes #6998",tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b11d170d816f1b28f7d0f5f271e513c6fb206e93,83689472
f1753b73de4abd055709e60758bf444c9d08704b,DOC: yet more work on new defaults,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f1753b73de4abd055709e60758bf444c9d08704b,83689108
7652e40c3eb325f3a8cd2ab00e7ee7a4aab98f9a,DOC: clean up API changes a bit,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/7652e40c3eb325f3a8cd2ab00e7ee7a4aab98f9a,83686501
ee0d3e2e13f0a42835945e7a60d0a5089d5a3174,DOC: fix adornments,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/ee0d3e2e13f0a42835945e7a60d0a5089d5a3174,83686529
251ae73e24bd35557e609cde04b6e5a410db8823,DOC: update colormap section,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/251ae73e24bd35557e609cde04b6e5a410db8823,83686532
534778f8353095426e3f9eac4a4df2c3d80687d0,FIX: properly rename seaborn style sheet,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/534778f8353095426e3f9eac4a4df2c3d80687d0,83685631
cdc11fe5e8ad305fdbcb98e2a3b4e9317380704f,DOC: yet more re-organization / consolidation,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/cdc11fe5e8ad305fdbcb98e2a3b4e9317380704f,83685631
39636b09a2d0bf4e0cd1ea3cfe8243bcab6afe0c,DOC: start to re-arrange top-level organization,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/39636b09a2d0bf4e0cd1ea3cfe8243bcab6afe0c,83685755
97b0574cee2cef5887483e230ba43de5e99fde7c,DOC: move style change documentation around a bit,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/97b0574cee2cef5887483e230ba43de5e99fde7c,83685970
b314fbb2b51d25edab87fb18f52ffeb51da91f31,DOC: minor changes to old whats_new,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b314fbb2b51d25edab87fb18f52ffeb51da91f31,83686341
fa4fbe17a0f0fe3e8fea90d31c61da57b403ca25,DOC: work on color documentation,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/fa4fbe17a0f0fe3e8fea90d31c61da57b403ca25,83686014
628f4c1b8884eb230e83eac5b7b29b814da94750,FIX: correct name of seaborn stylesheet,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/628f4c1b8884eb230e83eac5b7b29b814da94750,83682752
19a96c127ed96f27ac910b2484e3d9604543aaf8,WIP: split up whats_new,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/19a96c127ed96f27ac910b2484e3d9604543aaf8,83682752
7a6429e81f2ff8d702e92f35e5e0299c3bbbcc33,DOC: fix rst,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/7a6429e81f2ff8d702e92f35e5e0299c3bbbcc33,83682202
4be1c14fc44cd8e8356bb55cdbacb1ae946d426d,DOC: document 'CN' pattern of naming colors,tacaswell,09/04/2016 11:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4be1c14fc44cd8e8356bb55cdbacb1ae946d426d,83682200
0d4c84a3d6e66329756b657c3f7b6c12b9fcd7f2,DOC: merge the rcparams sections,tacaswell,09/04/2016 11:50:52 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/0d4c84a3d6e66329756b657c3f7b6c12b9fcd7f2,83682038
7314c900821be42ed67ae79bcafbe4cafe2dc215,DOC: move whats_new files into main whats_new.rst,tacaswell,09/04/2016 11:50:52 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/7314c900821be42ed67ae79bcafbe4cafe2dc215,83681216
bb775aa6407b640b7b7335e4ef005a9974203449,DOC: merge api changes into main api_changes.rst,tacaswell,09/04/2016 11:50:52 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/bb775aa6407b640b7b7335e4ef005a9974203449,83681095
c2239904fbfa86a3a8ebf455aba5c6e9b37ae886,Typo,jenshnielsen,09/04/2016 05:38:30 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c2239904fbfa86a3a8ebf455aba5c6e9b37ae886,83682337
fea3d542ad57d41fe4ec9283ac04fa77bf8eb4bc,point to osx faq rather than venv faq,jenshnielsen,09/04/2016 05:32:01 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/fea3d542ad57d41fe4ec9283ac04fa77bf8eb4bc,83682336
92cc18ea91efa2a6e8f3036dd273af51bfda9335,refresh docs,jenshnielsen,09/04/2016 05:31:20 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/92cc18ea91efa2a6e8f3036dd273af51bfda9335,83682390
9e09425abacbfb21d58fd5c18f5a3aa69cbf91e3,wip update virtualenv faq,jenshnielsen,09/04/2016 04:52:01 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9e09425abacbfb21d58fd5c18f5a3aa69cbf91e3,83681945
cfb196037d5a2cc2d2721ba94eeb5a5f92645ab6,Document the use of pythonw in the docs,jenshnielsen,09/04/2016 04:48:10 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/cfb196037d5a2cc2d2721ba94eeb5a5f92645ab6,83681028
29f46798c9bcef38cbb22d18fef08e326fc51fce,"Check for fontproperties in figure.suptitle.

Was previously applying defaults from rcParams when fontproperties
was provided. This meant fontproperties got ignored.",dmkent,09/03/2016 11:26:51 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/29f46798c9bcef38cbb22d18fef08e326fc51fce,84027785
5f553bc2f572252b00d39e687e7e194a96316909,"Merge pull request #6988 from fariza/text-box-widget

ENH: Text box widget, take over of PR5375",tacaswell,09/03/2016 08:08:35 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/5f553bc2f572252b00d39e687e7e194a96316909,84030303
09a78d5fd04326c472f317365588486026d879e2,Merge branch 'v2.x',QuLogic,09/01/2016 02:53:30 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/09a78d5fd04326c472f317365588486026d879e2,84019599
d5af573389cc0b4985a2d341b9039abc0dca0b49,"Merge pull request #6957 from phobson/partial-update-pylab-examples

DOC: clearing out some instances of using pylab in the docs",QuLogic,09/01/2016 02:49:50 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/d5af573389cc0b4985a2d341b9039abc0dca0b49,83680915
32eb2c5130548cf78d538f4eb578cb59bbd4c4b7,"Merge pull request #6957 from phobson/partial-update-pylab-examples

DOC: clearing out some instances of using pylab in the docs",QuLogic,09/01/2016 02:15:59 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/32eb2c5130548cf78d538f4eb578cb59bbd4c4b7,84027483
3e25df74ba61e72a559afc8c109e966fa5540e1f,DOC: move a few examples away from pylab,phobson,08/31/2016 07:36:31 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/3e25df74ba61e72a559afc8c109e966fa5540e1f,83916200
bb93047ab99a1cb55c23ec24f4916d2e1c371442,"Merge pull request #7012 from jenshnielsen/enable_usetex_pytest

Don't blacklist test_usetex using pytest",QuLogic,08/31/2016 07:31:08 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/bb93047ab99a1cb55c23ec24f4916d2e1c371442,84027061
8e4dd957e25eac3f3eaf8bedd90c504b315dd56d,"Don't blacklist test_usetex using pytest

The tests where fixed in #6918 but not enabled for pytest",jenshnielsen,08/31/2016 08:09:27 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/8e4dd957e25eac3f3eaf8bedd90c504b315dd56d,84027061
a83b261363323ea3d5e71962ab1f22cd229f0117,"Merge pull request #7011 from Kojoley/fix-skip_if_command_unavailable-decorator

TST: Fixed `skip_if_command_unavailable` decorator problem",tacaswell,08/31/2016 03:51:17 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/a83b261363323ea3d5e71962ab1f22cd229f0117,84027089
291558f8bc4517dcea88719adb340928d08f7138,TST: Fixed `skip_if_command_unavailable` decorator problem,Kojoley,08/30/2016 09:27:44 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/291558f8bc4517dcea88719adb340928d08f7138,84028405
af16ac8db46d30410404b144e0c7614b86e13669,"Merge pull request #6918 from jenshnielsen/addtestusetextodefaulttests

TST: enable previously leftout test_usetex",tacaswell,08/30/2016 09:13:54 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/af16ac8db46d30410404b144e0c7614b86e13669,84027067
e3be57eaa5dbc9f58879504970cf7900a314f8ac,"Merge pull request #7000 from tacaswell/api_revert_log_minor_tick_labels

REV: remove default formatter on log minor ticks",WeatherGod,08/30/2016 06:45:17 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/e3be57eaa5dbc9f58879504970cf7900a314f8ac,83680496
7e8e62e5791a5980f9c7048b382d8aca6fff2479,"Merge pull request #7002 from tacaswell/api_fix_bar3D_cycle

FIX: pull from correct cycle",WeatherGod,08/30/2016 01:11:01 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/7e8e62e5791a5980f9c7048b382d8aca6fff2479,83688391
211984d362d84061a45dc7d79896bd4c031001c8,Merge remote-tracking branch 'matplotlib/v2.x',tacaswell,08/30/2016 12:53:32 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/211984d362d84061a45dc7d79896bd4c031001c8,84028383
ba830359788debd5e4873043a2bc1f7071b6e63f,"Merge pull request #7003 from mdboom/clipping-text

FIX: text clipping rectangle needs to be inverted

Closes  #6794",tacaswell,08/30/2016 12:48:42 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/ba830359788debd5e4873043a2bc1f7071b6e63f,83688380
3a51240fac7a3651d7a0769eef9d53af53b46a82,Add test,mdboom,08/30/2016 12:23:12 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/3a51240fac7a3651d7a0769eef9d53af53b46a82,83642021
0e03ff2c55ae2a73440d157702c1f58ec8391bdf,"Merge pull request #7006 from tacaswell/fix_bad_sphinx_merge

FIX: sphinx 1.4.0 details",jenshnielsen,08/30/2016 08:30:01 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/0e03ff2c55ae2a73440d157702c1f58ec8391bdf,83658220
a8555c9338b10a539bad2b1dccc0cf883caeecc5,"Merge pull request #7006 from tacaswell/fix_bad_sphinx_merge

FIX: sphinx 1.4.0 details",jenshnielsen,08/30/2016 08:26:21 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/a8555c9338b10a539bad2b1dccc0cf883caeecc5,83998223
8d3157c4eae185ef3e20d279ddbd171dd2a3ed5b,"FIX: sphinx 1.4.0 details

In 10bbf1c1747857b5946045574e65ce1ba977bb0e which merged parallel
building, the changes from 3a944a6c87e4452a215045a5281c352838898f25
(which accounted for sphinx 1.4.0 becoming stricter) were discarded.",tacaswell,08/30/2016 03:45:49 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/8d3157c4eae185ef3e20d279ddbd171dd2a3ed5b,83998223
b3d33ef265442f544f967abcc597838a7ba2689d,"Merge pull request #6900 from afvincent/enh_website_mainpage

DOC: break website screenshot banner into 4 pieces and introduce a responsive layout",tacaswell,08/30/2016 03:16:24 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/b3d33ef265442f544f967abcc597838a7ba2689d,83658209
d8d8eea123dbd05158c172e538b358fa784bc44c,"Merge pull request #6900 from afvincent/enh_website_mainpage

DOC: break website screenshot banner into 4 pieces and introduce a responsive layout",tacaswell,08/30/2016 02:52:43 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/d8d8eea123dbd05158c172e538b358fa784bc44c,83998212
bde104072269deb45909b75ac67f1c255f8c8b09,set_axis_bgcolor -> set_facecolor per request of @tacaswell,smithsp,08/29/2016 11:36:47 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/bde104072269deb45909b75ac67f1c255f8c8b09,83959775
1c86e82d7e75be233ed480af8fdfaff89bd169f5,TextBox: Added set_val method for convenient scripted setting and updating.,smithsp,08/29/2016 11:36:47 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1c86e82d7e75be233ed480af8fdfaff89bd169f5,83959774
c92af554ce29ff65f9f0410ef8ee1f9d6ef1961a,[Widget/Text] Dont validate the input when clicking outside of the widget,Nodraak,08/29/2016 11:36:47 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c92af554ce29ff65f9f0410ef8ee1f9d6ef1961a,83959363
893962f4117280f2d08040b666c21abaf5a73586,enabled moving the cursor by clicking,HastingsGreer,08/29/2016 11:36:47 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/893962f4117280f2d08040b666c21abaf5a73586,83959320
7961826c215b985f72769a05785dcb1f0a6590fb,added adjustable padding between label and text box,HastingsGreer,08/29/2016 11:36:47 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/7961826c215b985f72769a05785dcb1f0a6590fb,83958734
