sha,message,author,date,url,code_size,source_files
d6e2d81954efea1ef1b34c2f55f47703bef21ab7,Merge remote-tracking branch 'matplotlib/v2.x',tacaswell,07/12/2016 04:28:19 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/d6e2d81954efea1ef1b34c2f55f47703bef21ab7,6093813,334
762d895b7fea2e033d526e861d3a184a70317d83,"MNT: use _get_data_path is cbook

At request of fedora package maintainers.

closes #6536",tacaswell,07/12/2016 04:45:42 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/762d895b7fea2e033d526e861d3a184a70317d83,6085313,327
f1cb77f9bfdda11259ef91951183bd1b8470a795,"Merge pull request #6711 from Kojoley/fix-ghostscript-dependency-check

ENH: Added support for `mgs` to Ghostscript dependecy checker",tacaswell,07/12/2016 04:58:38 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/f1cb77f9bfdda11259ef91951183bd1b8470a795,6093813,334
7f4191b9b757a38a0dee66d943bc71611694916f,"Merge pull request #6711 from Kojoley/fix-ghostscript-dependency-check

ENH: Added support for `mgs` to Ghostscript dependecy checker",tacaswell,07/12/2016 04:59:13 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/7f4191b9b757a38a0dee66d943bc71611694916f,6085313,327
7eab7d9e2f522220d0aa0aad29adb1f855338444,"Merge pull request #6707 from Kojoley/do-not-call-gc-collect-by-default

TST: Call `gc.collect` after each test only if the user asks for it",tacaswell,07/12/2016 05:00:15 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/7eab7d9e2f522220d0aa0aad29adb1f855338444,6093813,334
5443e8112842ce689d2edb738fedaf7344d41e04,"Merge pull request #6703 from phobson/bxp-notch-docs

DOC: explain behavior of notches beyond quartiles",tacaswell,07/12/2016 05:00:58 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/5443e8112842ce689d2edb738fedaf7344d41e04,6093813,334
05d910dd51f806134bd08c024ec0f52fe0a2f468,"Merge pull request #6703 from phobson/bxp-notch-docs

DOC: explain behavior of notches beyond quartiles",tacaswell,07/12/2016 05:01:27 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/05d910dd51f806134bd08c024ec0f52fe0a2f468,6085313,327
a578a7a88e6c8cf25e62cebcd9ef78a34637cf95,"Merge pull request #6692 from Kojoley/cleanup-axis-update_position

MNT: Remove explicit children invalidation in update_position method",tacaswell,07/12/2016 05:03:53 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/a578a7a88e6c8cf25e62cebcd9ef78a34637cf95,6093813,334
7f4e84c55fddc12c201a4e48b31f1c3d66f67f64,"Merge pull request #6694 from Kojoley/improve-line2d-and-markerstyle-instantiation

MNT: refactor Line2D and MarkerStyle instantiation",tacaswell,07/12/2016 05:06:46 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/7f4e84c55fddc12c201a4e48b31f1c3d66f67f64,6093813,334
baf812cc80f7dfeec023b7266abf2ce5c0576ed5,"Merge pull request #6639 from Kojoley/simplify-get_legend_handler

MNT: refactor get_legend_handler method",tacaswell,07/12/2016 05:13:09 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/baf812cc80f7dfeec023b7266abf2ce5c0576ed5,6093813,334
4786a0b2daabb2a42b7dc04476f374f7b78d8f10,"Merge pull request #6619 from anntzer/labelouter-hide-labels

ENH: Hide ""inner"" {x,y}labels in label_outer too.",tacaswell,07/12/2016 05:20:46 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/4786a0b2daabb2a42b7dc04476f374f7b78d8f10,6093813,334
65ec88e265da535edd819e3c2923feb546b3c2a5,Warnings about possible unreproducibility issues,N/A,07/12/2016 07:16:29 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/65ec88e265da535edd819e3c2923feb546b3c2a5,6092821,334
6125d81347e19c1b0860fc23294e424fcd751053,Throw an exception if MPLBACKEND is invalid.,anntzer,07/12/2016 07:28:16 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/6125d81347e19c1b0860fc23294e424fcd751053,6093512,334
c4d126f906f2971bbf8e70e7946260e7fc1eb8e6,compat/subprocess is now pep8 complient,jenshnielsen,07/12/2016 08:08:31 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/c4d126f906f2971bbf8e70e7946260e7fc1eb8e6,6085313,327
a2c33445bfa1845ba6dd43f7b188b31b5d140b51,"Merge pull request #6725 from tacaswell/tst_otf

TST: add test for CFF / OTF files",jenshnielsen,07/12/2016 08:58:15 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/a2c33445bfa1845ba6dd43f7b188b31b5d140b51,6085313,327
890071e6a7321c0f2036dfa2d42434b684ca2ffb,"Merge pull request #6726 from tacaswell/mnt_simplify_get_data

MNT: use _get_data_path is cbook",jenshnielsen,07/12/2016 09:52:42 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/890071e6a7321c0f2036dfa2d42434b684ca2ffb,6085313,327
1c08c1671f60b7f7615f8d9407f123872369e640,"Merge pull request #6576 from jenshnielsen/subprocess_changes2

MNT: Use subprocess32 on python 2.7",tacaswell,07/12/2016 01:11:51 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1c08c1671f60b7f7615f8d9407f123872369e640,6085313,327
239e5f0538abc9410c9b74ade22ffeb00c12a8fe,"Merge pull request #6645 from anntzer/drawstyle-index-and-subslice

FIX: containment and subslice optim. for steps.",tacaswell,07/12/2016 02:30:07 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/239e5f0538abc9410c9b74ade22ffeb00c12a8fe,6093813,334
3ef3f5b5a29afae0664702630f0c0935964a9436,"FIX: do dash scaling early

When scaling the dash pattern by the linewidth do the scaling at artist
creation / value set time rather than at draw time.

closes #6592
closes #6588
closes #6590
Closes #6693
closes #5430",tacaswell,07/12/2016 03:02:25 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/3ef3f5b5a29afae0664702630f0c0935964a9436,6085313,327
d658f9d224e2e98a34b006cf82cdb5cf30ccf024,Update axes3d.py,JGoutin,07/12/2016 05:32:06 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d658f9d224e2e98a34b006cf82cdb5cf30ccf024,6093813,334
c04c96d9d0275e6928d2eb575cf7fa57eaf9e408,Update .travis.yml,JGoutin,07/12/2016 05:34:08 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c04c96d9d0275e6928d2eb575cf7fa57eaf9e408,6093813,334
5f395e0a3502dd2151d39966b7d410fdc7a1a1c8,"Print byte-compilation level for debug

Help see if `.travis.yml` work as intended.",JGoutin,07/12/2016 06:32:42 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/5f395e0a3502dd2151d39966b7d410fdc7a1a1c8,6093813,334
dedcbd6a744d03c88f4406a99e3c9ae4f5983631,"Merge pull request #6575 from AbdealiJK/ajk/setup

DOC: setup.py: Recommend installation command for pkgs",tacaswell,07/12/2016 08:53:45 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/dedcbd6a744d03c88f4406a99e3c9ae4f5983631,6093813,334
cb00f0bbfedbf8a117a4600d111bc93d6a5fee97,"Merge pull request #6729 from JGoutin/patch-1

FIX: crash if byte-compiled level 2",tacaswell,07/12/2016 09:24:41 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/cb00f0bbfedbf8a117a4600d111bc93d6a5fee97,6093813,334
5b405cc935f70590c2c7e0f667454527940ca123,"Doc rephrasing, thanks to jkseppan.",N/A,07/12/2016 09:30:19 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/5b405cc935f70590c2c7e0f667454527940ca123,6092821,334
d10a21ece008d91a46d93a92e69542bed39bb3cb,"Use explicit date formatting for PS backend timestamp, instead of asctime",N/A,07/12/2016 09:53:07 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d10a21ece008d91a46d93a92e69542bed39bb3cb,6092821,334
da55bb66592964f5a15ffc370d035c2a4691ea88,"Revert to 2000-01-01 for the SOURCE_DATE_EPOCH test date.

This reverts commit c007f4998a3e4ab411c8dd58ab186ced4c179ca7.",N/A,07/12/2016 09:56:40 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/da55bb66592964f5a15ffc370d035c2a4691ea88,6092821,334
b8698abee19f5c002ad3e17e21c6788168807d35,"Merge pull request #6710 from tacaswell/fix_refactor_dash_scaling

FIX: refactor dash scaling",mdboom,07/13/2016 05:11:45 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/b8698abee19f5c002ad3e17e21c6788168807d35,6085313,327
ccd06cbdd17b7a3ee183819441894d229425c008,DOC: update gh-stats,tacaswell,07/13/2016 06:14:37 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/ccd06cbdd17b7a3ee183819441894d229425c008,6085313,327
be2c5fd53598a83a1b0285f6ad5c54e826133745,"REL: v2.0.0b2

Second beta for matplotlib v2.0.0

- fixed bugs in scaling dash pattern by linewidth
- fixed over/under propagating in images
- back ported improved png API from master
- deprecate gtk, gdk, wx (not gtkagg, wxagg) backends
- tweaks to default font sizes
- ensure default ticker always has at least 2 ticks
- remove vendored version of `six`
- updated GUI icons
- many small bug fixes",tacaswell,07/13/2016 06:14:37 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/be2c5fd53598a83a1b0285f6ad5c54e826133745,6085313,327
57d317308f11ffdbb3203bfce40fc5682fda40a2,"Merge remote-tracking branch 'matplotlib/v2.x'

Conflicts:
	lib/matplotlib/collections.py
	  import conflicts
	lib/matplotlib/lines.py
	   import conflicts
	lib/matplotlib/tests/test_coding_standards.py
	   adjacent lines were removed
	lib/matplotlib/tests/test_font_manager.py
	   multiple tests were added
	setupext.py
	   comments",tacaswell,07/13/2016 02:22:21 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/57d317308f11ffdbb3203bfce40fc5682fda40a2,6093813,334
c56dae7c52af50ceaca33ba1471758c16ff86077,Use standard date format for PS timestamp,N/A,07/13/2016 04:04:07 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c56dae7c52af50ceaca33ba1471758c16ff86077,6092821,334
c04e7565977201dd7c4857472ef2f54d3b1526ab,"Merge pull request #6733 from tacaswell/mergev2.x_to_master

Mergev2.x to master",tacaswell,07/13/2016 06:25:05 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c04e7565977201dd7c4857472ef2f54d3b1526ab,6093813,334
fc7c02604ea9e9debb9adea980740bf3319b3b49,Added major/minor tick visibility params,bcongdon,07/13/2016 10:46:27 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/fc7c02604ea9e9debb9adea980740bf3319b3b49,6093813,334
1bf99bbeb0f67b95ecd5b5ae806bd80ce8eca089,"House keeping files, fixed formatting",bcongdon,07/13/2016 11:53:27 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1bf99bbeb0f67b95ecd5b5ae806bd80ce8eca089,6094304,334
80e680b75aff59dc28bddcccb846c082e9c2dd1c,doc: fix unescaped backslash,musoke,07/14/2016 03:25:01 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/80e680b75aff59dc28bddcccb846c082e9c2dd1c,6093813,334
70fd5a94ee39ce3bda1a8cf0a9404450eb3eb303,"Merge pull request #6736 from nathanmusoke/patch-1

doc: fix unescaped backslash",WeatherGod,07/14/2016 04:26:25 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/70fd5a94ee39ce3bda1a8cf0a9404450eb3eb303,6093813,334
c88b341ee869ed06de80e7495a7c6877d1675fb2,"Merge pull request #6736 from nathanmusoke/patch-1

doc: fix unescaped backslash",WeatherGod,07/14/2016 02:07:31 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c88b341ee869ed06de80e7495a7c6877d1675fb2,6085313,327
9ea7315142c380ccbba16aae9a2544067f90d913,"Merge pull request #6596 from tmdavison/master

Added a new example to create error boxes using a PatchCollection",WeatherGod,07/14/2016 02:13:20 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9ea7315142c380ccbba16aae9a2544067f90d913,6085313,327
f31d7c4426d9801727c8ac4c734ad6db32c11ac9,Missing `cleanup` decorator in `test_subplots.test_exceptions`,Kojoley,07/14/2016 09:04:41 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f31d7c4426d9801727c8ac4c734ad6db32c11ac9,6093813,334
f80fb741cb4e5378bcf641b57f848848cd512581,Remove duplicates in `test_subplots`,Kojoley,07/14/2016 09:08:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f80fb741cb4e5378bcf641b57f848848cd512581,6093813,334
245481d7c5e880b0ad88b36d9cedf956ad3b9b04,Fixed typo in `test_subplots.test_exceptions`,Kojoley,07/15/2016 09:07:55 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/245481d7c5e880b0ad88b36d9cedf956ad3b9b04,6093813,334
9ff85356bb11c3337c9e12e5db5f6a5255db36f5,Add workaround for failures due to newer miktex,jankatins,07/15/2016 01:03:34 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9ff85356bb11c3337c9e12e5db5f6a5255db36f5,6093813,334
d498f5699b4c9af8c807c5e3d3c39eb3f06285b7,"Merge pull request #6741 from Kojoley/missing-cleanup-decorator

Missing `cleanup` decorator in `test_subplots.test_exceptions`",jenshnielsen,07/15/2016 01:17:15 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d498f5699b4c9af8c807c5e3d3c39eb3f06285b7,6093813,334
74b634ee1dab2b8b26ae581473225c289a506514,"Merge pull request #6741 from Kojoley/missing-cleanup-decorator

Missing `cleanup` decorator in `test_subplots.test_exceptions`",jenshnielsen,07/15/2016 01:23:17 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/74b634ee1dab2b8b26ae581473225c289a506514,6085313,327
9fcd8cb1188dceef343e1231de46528183094332,Fix typo about range of data points,afvincent,07/15/2016 02:30:13 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9fcd8cb1188dceef343e1231de46528183094332,6093813,334
b39fcaa9ec54b423979c7ef7e4431f27c000bfeb,Fix another typo in a comment,afvincent,07/15/2016 02:31:32 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b39fcaa9ec54b423979c7ef7e4431f27c000bfeb,6093813,334
cf24e05105bfe921260da20607044921dddb9842,"Merge pull request #6744 from janschulz/miktex-workaround

Add workaround for failures due to newer miktex",jankatins,07/15/2016 03:00:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/cf24e05105bfe921260da20607044921dddb9842,6093813,334
45a1d22aa55290477d20a2bff87601e48d9fd2f6,"TST: Also output the actual error on svg backend tests using subprocess

Up to now the tests only checked the returncode of a test invoking subprocess,
but didn't show the real error printed by the failing tests.

Now we show print the original output on failure so that it is shown in the test
output.",jankatins,07/15/2016 03:58:55 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/45a1d22aa55290477d20a2bff87601e48d9fd2f6,6093813,334
4bfeef646bcf9406757d59812102999c69b0a099,"Merge pull request #6747 from janschulz/better_subprocess_errors

Also output the actual error on svg backend tests using subprocess",tacaswell,07/16/2016 02:10:03 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/4bfeef646bcf9406757d59812102999c69b0a099,6093813,334
b65be401387d33627c4f8ba4e6f15b9472cdf806,"Merge pull request #6745 from afvincent/typo_broken_axis_example

DOC: typo in broken_axis pylab example",tacaswell,07/16/2016 02:10:31 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/b65be401387d33627c4f8ba4e6f15b9472cdf806,6093813,334
3f569bbbd43ed58606c792dbbeff00014c826c02,"Merge pull request #6745 from afvincent/typo_broken_axis_example

DOC: typo in broken_axis pylab example",tacaswell,07/16/2016 02:16:02 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/3f569bbbd43ed58606c792dbbeff00014c826c02,6085313,327
7a203e42a77c10c30b9c4368fce75d9435141174,"API: change the dot patterns

 - change the dotted pattern to [[1.1, 1.1]]
 - change scale floor to a lw of 2.0",tacaswell,07/16/2016 02:20:40 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/7a203e42a77c10c30b9c4368fce75d9435141174,6085313,327
e6fbb67395f491a17a69a36a5a10c03cd9517241,"explicitly select cell after figure on shift-enter

rather than triggering select-next,
which may be an arbitrarily other cell",minrk,07/16/2016 06:19:30 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/e6fbb67395f491a17a69a36a5a10c03cd9517241,6085273,327
09e4e62575d59741837d042654a0ce3fc23dfd07,"register IPython's eventloop integration in plt.install_repl_displayhook

registers eventloop integration for IPython on setup,
avoiding hangs when IPython hasn't been told about IPython
prior to plotting.",minrk,07/16/2016 06:33:54 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/09e4e62575d59741837d042654a0ce3fc23dfd07,6093813,334
bda6e6aa64a1cd5e2303d2ff68bbddf61f0aabf4,Fixed error handling in `ImageComparisonTest.setup_class`,Kojoley,07/16/2016 09:27:05 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/bda6e6aa64a1cd5e2303d2ff68bbddf61f0aabf4,6093813,334
d7af96834ac4fc86aa27e8fdf0292507b9084405,"Merge pull request #6752 from minrk/nbagg-select-next

FIX: explicitly select cell after figure on shift-enter",tacaswell,07/16/2016 02:57:44 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d7af96834ac4fc86aa27e8fdf0292507b9084405,6085273,327
e9407952d67691a48834fdd8a382ac32e0c3e690,"Merge pull request #6734 from minrk/ipython-eventloops

MNT: register IPython's eventloop integration in plt.install_repl_displayhook",tacaswell,07/16/2016 03:00:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/e9407952d67691a48834fdd8a382ac32e0c3e690,6093813,334
efc2402056db090bd8d5d6dcdfb9bb3916a39f9b,"Merge pull request #6754 from Kojoley/fix-error-handling-in-imagecomparisontest

Fixed error handling in `ImageComparisonTest.setup_class`",mdboom,07/16/2016 03:12:37 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/efc2402056db090bd8d5d6dcdfb9bb3916a39f9b,6093813,334
416c2a25119341af12662283ca560c1170553312,"Merge pull request #6754 from Kojoley/fix-error-handling-in-imagecomparisontest

Fixed error handling in `ImageComparisonTest.setup_class`",mdboom,07/16/2016 03:13:15 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/416c2a25119341af12662283ca560c1170553312,6085273,327
13b8c913aa1ea80621ce067b52e1432d40150510,TST: add test for lw scaling of dash patterns,tacaswell,07/16/2016 03:14:55 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/13b8c913aa1ea80621ce067b52e1432d40150510,6085313,327
c718e615e134aca1cf64557faba6481c14ba81a2,"Merge pull request #6699 from anntzer/warn-on-invalid-MPLBACKEND

MNT: raise if MPLBACKEND is not a valid backend",tacaswell,07/16/2016 03:16:59 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c718e615e134aca1cf64557faba6481c14ba81a2,6093813,334
a61f763505f603fbafd0a625318816971f398a82,"Merge pull request #6734 from minrk/ipython-eventloops

MNT: register IPython's eventloop integration in plt.install_repl_displayhook",tacaswell,07/16/2016 03:20:13 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/a61f763505f603fbafd0a625318816971f398a82,6085273,327
e1c0afaa3a10ce75342ea63d97fb6c9b260181ee,PEP: fix minor formatting issues,tacaswell,07/16/2016 03:27:05 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/e1c0afaa3a10ce75342ea63d97fb6c9b260181ee,6093813,334
f60aa887dc2e1698bde6d9009f6a79d364f4a034,Support returning polylines from to_polygons,mdboom,07/16/2016 05:35:16 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f60aa887dc2e1698bde6d9009f6a79d364f4a034,6094003,334
585c9e1dd890c41d8f54a5b3b41808205b7712f6,Fix PNG backport,mdboom,07/16/2016 05:53:36 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/585c9e1dd890c41d8f54a5b3b41808205b7712f6,6085605,327
d5f68076e60db6548ed39a6379b9260ab0301cfb,Clean up of demo_annotation_box.py,afvincent,07/16/2016 06:00:19 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d5f68076e60db6548ed39a6379b9260ab0301cfb,6093813,334
d02b01dfacc6ed07a62da9b8e2f3c7d4e3c6abb6,PEP8,mdboom,07/16/2016 07:17:57 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d02b01dfacc6ed07a62da9b8e2f3c7d4e3c6abb6,6094003,334
54917774e54ae9e8341ed185bbaf1f6ef03434cc,Fixed warnings catching and counting with `warnings.catch_warnings`,Kojoley,07/16/2016 07:23:04 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/54917774e54ae9e8341ed185bbaf1f6ef03434cc,6093813,334
b8baf04bb981504d3c90f73f231aae066af5e784,"Merge pull request #6758 from mdboom/fix-png-backport

FIX: PNG backport",tacaswell,07/16/2016 07:25:24 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b8baf04bb981504d3c90f73f231aae066af5e784,6085605,327
9f4aabebea3ca3f047b6211524e8c313ca69fdaa,"Merge pull request #6755 from tacaswell/fix_pep8

PEP: fix minor formatting issues",WeatherGod,07/16/2016 07:55:26 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9f4aabebea3ca3f047b6211524e8c313ca69fdaa,6093813,334
b9eeb44e3758e64ffc4202ef6d40d0448f2ddbc9,Invalidate test cache on gs/inkscape version,mdboom,07/16/2016 08:02:56 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b9eeb44e3758e64ffc4202ef6d40d0448f2ddbc9,6093813,334
019d6a8cc55b2ff7a534d36c8842ab07fab0ba53,"Merge pull request #5349 from gitter-badger/gitter-badge

Add a Gitter chat badge to README.rst",tacaswell,07/16/2016 08:29:00 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/019d6a8cc55b2ff7a534d36c8842ab07fab0ba53,6093813,334
6d339ed696dadf40942902341721fc5cba4d39af,"Merge pull request #6761 from Kojoley/fix-warnings-catching

TST: Fixed warnings catching and counting with `warnings.catch_warnings`",tacaswell,07/16/2016 08:49:11 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6d339ed696dadf40942902341721fc5cba4d39af,6093813,334
b9407756ccb4c2ee86d42df852e70141f3649cb3,Python 3 fix,mdboom,07/16/2016 08:54:52 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b9407756ccb4c2ee86d42df852e70141f3649cb3,6093813,334
a24143628ecddc9b0dd1ece523bea482213bad59,Get more rcParams for 3d,mdboom,07/16/2016 08:58:32 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/a24143628ecddc9b0dd1ece523bea482213bad59,6093813,334
b9aedb85cfa2b5d625243a4aed26ce1313e4cc03,"Merge pull request #6735 from bcongdon/feature_rcParam_side_tick

ENH: Added missing side tick rcParams",tacaswell,07/16/2016 09:22:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b9aedb85cfa2b5d625243a4aed26ce1313e4cc03,6094304,334
15905ce31dc69357e2b9f6837f060b9669dddb6d,"Merge pull request #6547 from tacaswell/sty_tweak_dot_pattern

API: change the dot patterns",WeatherGod,07/16/2016 09:30:24 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/15905ce31dc69357e2b9f6837f060b9669dddb6d,6085605,327
2f2b08d41bea38b989e10bd33a4b935111d0eda8,"Merge pull request #6760 from afvincent/fix_demo_annotation_box

DOC: clean up of demo_annotation_box.py",WeatherGod,07/16/2016 10:13:01 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/2f2b08d41bea38b989e10bd33a4b935111d0eda8,6094304,334
a2749337a597651fc2b600c4f91867098092b6fa,"Merge pull request #6764 from mdboom/fix-non-polygon-polygons2

Support returning polylines from to_polygons",tacaswell,07/16/2016 10:24:20 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/a2749337a597651fc2b600c4f91867098092b6fa,6094494,334
0b0733b448e9fca899b7bba8de977046a551d1bd,"Merge pull request #6764 from mdboom/fix-non-polygon-polygons2

Support returning polylines from to_polygons",tacaswell,07/16/2016 10:28:25 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/0b0733b448e9fca899b7bba8de977046a551d1bd,6085795,327
6b3622ac70c5ac710b1561ada147ff5ce646ecde,"Merge pull request #6760 from afvincent/fix_demo_annotation_box

DOC: clean up of demo_annotation_box.py",WeatherGod,07/16/2016 10:28:48 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6b3622ac70c5ac710b1561ada147ff5ce646ecde,6085795,327
133701ccbbe969a56e8f6563715dc0585a06c88d,"Merge pull request #6765 from WeatherGod/mplot3d_classic

Get more rcParams for 3d",tacaswell,07/16/2016 10:46:02 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/133701ccbbe969a56e8f6563715dc0585a06c88d,6094494,334
537544ac1fcd33b195c2a6ea8a352c12d3225575,"Merge pull request #6765 from WeatherGod/mplot3d_classic

Get more rcParams for 3d",tacaswell,07/16/2016 10:46:30 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/537544ac1fcd33b195c2a6ea8a352c12d3225575,6085795,327
b2a8b2c59963e301009ffbbcbb4a2655496ff4ab,"Merge pull request #6763 from mdboom/invalidate-cache-ghostscript

TST: Invalidate test cache on gs/inkscape version",tacaswell,07/16/2016 10:49:11 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b2a8b2c59963e301009ffbbcbb4a2655496ff4ab,6094494,334
3c5c1c8c2f06b3ccb78f8db3e923465caa68acac,"Update README.rst

Copy edited (e.g. ref. <http://en.wikipedia.org/wiki/Python_%28programming_language%29>, <http://en.wikipedia.org/wiki/IPython>, <http://en.wikipedia.org/wiki/MATLAB>, and <http://en.wikipedia.org/wiki/Mathematica>).",PeterMortensen,07/16/2016 10:55:16 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/3c5c1c8c2f06b3ccb78f8db3e923465caa68acac,6094494,334
28d235d5c96a6a6a4fc742dc4b5c4fa98c7ffd40,Putting back a colon,WeatherGod,07/16/2016 11:02:45 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/28d235d5c96a6a6a4fc742dc4b5c4fa98c7ffd40,6094494,334
d42e3e9b41f41cabcfd6f88ac5956e2d029d58db,"REL: v2.0.0b3

Third beta for v2.0.0 release

This tag includes several critical bug fixes and updates the dash
patterns.",tacaswell,07/16/2016 11:04:11 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d42e3e9b41f41cabcfd6f88ac5956e2d029d58db,6085795,327
6c7e06af3c4a889a881ca9af7c281fb9a83deccf,"Merge pull request #6768 from WeatherGod/takeover_6535

DOC: update README

Takeover #6535",tacaswell,07/16/2016 11:06:38 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6c7e06af3c4a889a881ca9af7c281fb9a83deccf,6094494,334
d527799f5e2d1ec5da528e12af168f675ef6a066,Merge remote-tracking branch 'upstream/v2.x',mdboom,07/16/2016 11:16:07 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d527799f5e2d1ec5da528e12af168f675ef6a066,6094477,334
4721d2e01bafbdc13a0007de9dae782162e781f5,"Merge pull request #6735 from bcongdon/feature_rcParam_side_tick

ENH: Added missing side tick rcParams",tacaswell,07/17/2016 04:17:09 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/4721d2e01bafbdc13a0007de9dae782162e781f5,6086286,327
c61e869850c2e684b667a5ff137512542cc34005,"Merge pull request #5957 from JanSchulz/miktex_gs

Win: add mgs as a name for ghostscript executable",tacaswell,07/17/2016 04:19:06 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/c61e869850c2e684b667a5ff137512542cc34005,6086286,327
deac9ffff81d61de1e166071f62f00973776d431,"Merge pull request #6763 from mdboom/invalidate-cache-ghostscript

TST: Invalidate test cache on gs/inkscape version",tacaswell,07/17/2016 04:19:27 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/deac9ffff81d61de1e166071f62f00973776d431,6086286,327
